date,district,source,value
2021-07-02 01:41:24,Northern Owens Valley,Fish Springs At RR Flow,13.4
2021-07-02 01:41:24,Northern Owens Valley,Tinemaha Reservoir Outflow,176.2
2021-07-02 01:41:24,Northern Owens Valley,Bishop Creek Through Plant 6,103.4
2021-07-02 01:41:24,Northern Owens Valley,Bishop Creek Around Plant 6,4.1
2021-07-02 01:41:24,Long Valley,East Portal Flow,12.0
2021-07-02 01:41:24,Long Valley,OR Below EP Flow,58.0
2021-07-02 01:41:24,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-02 01:41:24,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-02 01:41:24,Long Valley,Long Valley Elevation,6766.7
2021-07-02 01:41:24,Long Valley,Long Valley Current Outflow,176.1
2021-07-02 01:41:24,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-02 01:41:24,Long Valley,Upper Gorge Total Release,65.0
2021-07-02 01:41:24,Long Valley,Release at Middle Gorge,0.0
2021-07-02 01:41:24,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-02 01:41:24,Lower Owens River Project,LORP at Mazourka Canyon Road,78.0
2021-07-02 01:41:24,Lower Owens River Project,LORP at Reinhackle Springs,62.0
2021-07-02 01:41:24,Lower Owens River Project,LORP Above Pumpstation,50.0
2021-07-02 01:41:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2021-07-02 01:41:24,Mono Basin,Lee Vining Intake Above Flow,93.3
2021-07-02 01:41:24,Mono Basin,Lee Vining Intake Below Flow,56.4
2021-07-02 01:41:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-02 01:41:24,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-02 01:41:24,Mono Basin,L.V. Conduit Below Intake Flow,37.4
2021-07-02 01:41:24,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-02 01:41:24,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-02 01:41:24,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-02 01:41:24,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-02 01:41:24,Mono Basin,Mono Gate 1 Return Ditch Flow,71.2
2021-07-02 01:41:24,Mono Basin,Grant Lk. Elevation,7107.2
2021-07-02 01:41:24,Mono Basin,Grant Lk. Outflow,77.8
2021-07-02 01:41:24,Mono Basin,Rush Ck. at Damsite Flow,15.3
2021-07-02 01:41:24,Mono Basin,Flow to West Portal,0.0
2021-07-02 01:41:24,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-02 01:41:24,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 01:41:24,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-02 01:41:24,Southern District,Fairmont Reservoir Elevation,3027.7
2021-07-02 01:41:24,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-02 01:41:24,Southern District,LAA #2 Flow at Fairmont Res.,21.7
2021-07-02 01:41:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-02 01:41:24,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-02 01:41:24,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-02 01:41:24,Southern District,LAA #1 at Soledad Flow,6.4
2021-07-02 01:41:24,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-02 01:41:24,Southern Owens Valley,Tinemaha Reservoir Outflow,176.2
2021-07-02 01:41:24,Southern Owens Valley,Indep. Ck. At Junction Flow,5.3
2021-07-02 01:41:24,Southern Owens Valley,LAA at Alabama Flow,147.0
2021-07-02 01:41:24,Southern Owens Valley,LAA at Alabama Level,4.9
2021-07-02 01:41:24,Southern Owens Valley,LAA at Alabama Water Temp,76.1
2021-07-02 01:41:24,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-02 01:41:24,Southern Owens Valley,LAA at Cottonwood Flow,144.0
2021-07-02 01:41:24,Southern Owens Valley,LAA at Cottonwood Level,6.9
2021-07-02 01:41:24,Southern Owens Valley,LAA at Cotton. Water Temp,73.2
2021-07-02 01:41:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-02 01:41:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 01:41:24,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-02 01:41:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-02 01:41:24,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-02 01:41:24,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-02 01:41:24,Southern Owens Valley,Cartago Spillgate Outflow,4.6
2021-07-02 02:41:24,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.4
2021-07-02 02:41:24,Northern Owens Valley,Pleasant Valley Elevation,4385.0
2021-07-02 02:41:24,Northern Owens Valley,Pleasant Valley Outflow,249.4
2021-07-02 02:41:24,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-02 02:41:24,Northern Owens Valley,Big Pine Ck. USGS Flow,24.5
2021-07-02 02:41:24,Northern Owens Valley,O.R. Below Big Pine,230.2
2021-07-02 02:41:24,Northern Owens Valley,Fish Springs At RR Flow,13.1
2021-07-02 02:41:24,Northern Owens Valley,Tinemaha Reservoir Outflow,176.2
2021-07-02 02:41:24,Northern Owens Valley,Bishop Creek Through Plant 6,103.4
2021-07-02 02:41:24,Northern Owens Valley,Bishop Creek Around Plant 6,4.1
2021-07-02 02:41:24,Long Valley,East Portal Flow,12.0
2021-07-02 02:41:24,Long Valley,OR Below EP Flow,57.0
2021-07-02 02:41:24,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-02 02:41:24,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-02 02:41:24,Long Valley,Long Valley Elevation,6766.7
2021-07-02 02:41:24,Long Valley,Long Valley Current Outflow,176.3
2021-07-02 02:41:24,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-02 02:41:24,Long Valley,Upper Gorge Total Release,65.0
2021-07-02 02:41:24,Long Valley,Release at Middle Gorge,0.0
2021-07-02 02:41:24,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-02 02:41:24,Lower Owens River Project,LORP at Mazourka Canyon Road,82.0
2021-07-02 02:41:24,Lower Owens River Project,LORP at Reinhackle Springs,59.0
2021-07-02 02:41:24,Lower Owens River Project,LORP Above Pumpstation,37.0
2021-07-02 02:41:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,34.0
2021-07-02 02:41:24,Mono Basin,Lee Vining Intake Above Flow,93.3
2021-07-02 02:41:24,Mono Basin,Lee Vining Intake Below Flow,56.4
2021-07-02 02:41:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-02 02:41:24,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-02 02:41:24,Mono Basin,L.V. Conduit Below Intake Flow,37.4
2021-07-02 02:41:24,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-02 02:41:24,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-02 02:41:24,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-02 02:41:24,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-02 02:41:24,Mono Basin,Mono Gate 1 Return Ditch Flow,71.4
2021-07-02 02:41:24,Mono Basin,Grant Lk. Elevation,7107.2
2021-07-02 02:41:24,Mono Basin,Grant Lk. Outflow,78.1
2021-07-02 02:41:24,Mono Basin,Rush Ck. at Damsite Flow,15.3
2021-07-02 02:41:24,Mono Basin,Flow to West Portal,0.0
2021-07-02 02:41:24,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-02 02:41:24,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 02:41:24,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-02 02:41:24,Southern District,Fairmont Reservoir Elevation,3027.7
2021-07-02 02:41:24,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-02 02:41:24,Southern District,LAA #2 Flow at Fairmont Res.,21.7
2021-07-02 02:41:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-02 02:41:24,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-02 02:41:24,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-02 02:41:24,Southern District,LAA #1 at Soledad Flow,6.4
2021-07-02 02:41:24,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-02 02:41:24,Southern Owens Valley,Tinemaha Reservoir Outflow,176.2
2021-07-02 02:41:24,Southern Owens Valley,Indep. Ck. At Junction Flow,5.3
2021-07-02 02:41:24,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-02 02:41:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-02 02:41:24,Southern Owens Valley,LAA at Alabama Water Temp,75.3
2021-07-02 02:41:24,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-02 02:41:24,Southern Owens Valley,LAA at Cottonwood Flow,144.0
2021-07-02 02:41:24,Southern Owens Valley,LAA at Cottonwood Level,6.9
2021-07-02 02:41:24,Southern Owens Valley,LAA at Cotton. Water Temp,73.2
2021-07-02 02:41:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-02 02:41:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 02:41:24,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-02 02:41:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-02 02:41:24,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-02 02:41:24,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-02 02:41:24,Southern Owens Valley,Cartago Spillgate Outflow,2.8
2021-07-02 03:41:23,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.4
2021-07-02 03:41:23,Northern Owens Valley,Pleasant Valley Outflow,248.3
2021-07-02 03:41:23,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-02 03:41:23,Northern Owens Valley,Big Pine Ck. USGS Flow,24.5
2021-07-02 03:41:23,Northern Owens Valley,O.R. Below Big Pine,229.8
2021-07-02 03:41:23,Northern Owens Valley,Fish Springs At RR Flow,13.1
2021-07-02 03:41:23,Northern Owens Valley,Tinemaha Reservoir Outflow,177.2
2021-07-02 03:41:23,Northern Owens Valley,Bishop Creek Through Plant 6,103.0
2021-07-02 03:41:23,Northern Owens Valley,Bishop Creek Around Plant 6,4.0
2021-07-02 03:41:23,Long Valley,East Portal Flow,12.0
2021-07-02 03:41:23,Long Valley,OR Below EP Flow,58.0
2021-07-02 03:41:23,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-02 03:41:23,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-02 03:41:23,Long Valley,Long Valley Current Outflow,176.6
2021-07-02 03:41:23,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-02 03:41:23,Long Valley,Upper Gorge Total Release,65.0
2021-07-02 03:41:23,Long Valley,Release at Middle Gorge,0.0
2021-07-02 03:41:23,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-02 03:41:23,Lower Owens River Project,LORP at Mazourka Canyon Road,78.0
2021-07-02 03:41:23,Lower Owens River Project,LORP at Reinhackle Springs,58.0
2021-07-02 03:41:23,Lower Owens River Project,LORP Above Pumpstation,50.0
2021-07-02 03:41:23,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2021-07-02 03:41:23,Mono Basin,Lee Vining Intake Above Flow,93.3
2021-07-02 03:41:23,Mono Basin,Lee Vining Intake Below Flow,56.4
2021-07-02 03:41:23,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-02 03:41:23,Mono Basin,L.V. Conduit Below Intake Flow,37.4
2021-07-02 03:41:23,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-02 03:41:23,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-02 03:41:23,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-02 03:41:23,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-02 03:41:23,Mono Basin,Mono Gate 1 Return Ditch Flow,71.1
2021-07-02 03:41:23,Mono Basin,Grant Lk. Outflow,78.2
2021-07-02 03:41:23,Mono Basin,Rush Ck. at Damsite Flow,15.3
2021-07-02 03:41:23,Mono Basin,Flow to West Portal,0.0
2021-07-02 03:41:23,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-02 03:41:23,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-02 03:41:23,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-02 03:41:23,Southern District,LAA #2 Flow at Fairmont Res.,22.2
2021-07-02 03:41:23,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-02 03:41:23,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-02 03:41:23,Southern District,LAA #1 at Soledad Flow,4.1
2021-07-02 03:41:23,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-02 03:41:23,Southern Owens Valley,Tinemaha Reservoir Outflow,177.2
2021-07-02 03:41:23,Southern Owens Valley,Indep. Ck. At Junction Flow,5.9
2021-07-02 03:41:23,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-02 03:41:23,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-02 03:41:23,Southern Owens Valley,LAA at Cottonwood Flow,146.0
2021-07-02 03:41:23,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-02 03:41:23,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-02 03:41:23,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-02 03:41:23,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-02 03:41:23,Southern Owens Valley,Cartago Spillgate Outflow,1.9
2021-07-02 03:41:24,Northern Owens Valley,Pleasant Valley Elevation,4385.0
2021-07-02 03:41:24,Long Valley,Long Valley Elevation,6766.7
2021-07-02 03:41:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-02 03:41:24,Mono Basin,Grant Lk. Elevation,7107.3
2021-07-02 03:41:24,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 03:41:24,Southern District,Fairmont Reservoir Elevation,3027.7
2021-07-02 03:41:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-02 03:41:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-02 03:41:24,Southern Owens Valley,LAA at Alabama Water Temp,76.4
2021-07-02 03:41:24,Southern Owens Valley,LAA at Cottonwood Level,6.9
2021-07-02 03:41:24,Southern Owens Valley,LAA at Cotton. Water Temp,73.1
2021-07-02 03:41:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-02 03:41:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 04:41:23,Northern Owens Valley,Tinemaha Reservoir Outflow,177.2
2021-07-02 04:41:23,Lower Owens River Project,LORP Intake Flow,88.0
2021-07-02 04:41:23,Southern District,Haiwee LAA #1 Current Flow,26.5
2021-07-02 04:41:23,Southern Owens Valley,Tinemaha Reservoir Outflow,177.2
2021-07-02 04:41:23,Southern Owens Valley,Indep. Ck. At Junction Flow,5.9
2021-07-02 04:41:23,Southern Owens Valley,LAA at Alabama Flow,146.0
2021-07-02 04:41:23,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2021-07-02 04:41:23,Southern Owens Valley,LAA at Cottonwood Flow,148.0
2021-07-02 04:41:23,Southern Owens Valley,Haiwee LAA #1 Current Flow,26.5
2021-07-02 04:41:23,Southern Owens Valley,Reinhackel Flow,1.5
2021-07-02 04:41:24,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.6
2021-07-02 04:41:24,Northern Owens Valley,Pleasant Valley Elevation,4385.0
2021-07-02 04:41:24,Northern Owens Valley,Pleasant Valley Outflow,248.0
2021-07-02 04:41:24,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-02 04:41:24,Northern Owens Valley,Big Pine Ck. USGS Flow,24.5
2021-07-02 04:41:24,Northern Owens Valley,O.R. Below Big Pine,230.6
2021-07-02 04:41:24,Northern Owens Valley,Fish Springs At RR Flow,13.1
2021-07-02 04:41:24,Northern Owens Valley,Bishop Creek Through Plant 6,103.0
2021-07-02 04:41:24,Northern Owens Valley,Bishop Creek Around Plant 6,4.0
2021-07-02 04:41:24,Long Valley,East Portal Flow,12.0
2021-07-02 04:41:24,Long Valley,OR Below EP Flow,58.0
2021-07-02 04:41:24,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-02 04:41:24,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-02 04:41:24,Long Valley,Long Valley Elevation,6766.7
2021-07-02 04:41:24,Long Valley,Long Valley Current Outflow,177.2
2021-07-02 04:41:24,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-02 04:41:24,Long Valley,Upper Gorge Total Release,65.0
2021-07-02 04:41:24,Long Valley,Release at Middle Gorge,0.0
2021-07-02 04:41:24,Lower Owens River Project,LORP at Mazourka Canyon Road,79.0
2021-07-02 04:41:24,Lower Owens River Project,LORP at Reinhackle Springs,56.0
2021-07-02 04:41:24,Lower Owens River Project,LORP Above Pumpstation,36.0
2021-07-02 04:41:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,33.0
2021-07-02 04:41:24,Mono Basin,Lee Vining Intake Above Flow,33.8
2021-07-02 04:41:24,Mono Basin,Lee Vining Intake Below Flow,29.4
2021-07-02 04:41:24,Mono Basin,Mono Lk. Elevation,6380.5
2021-07-02 04:41:24,Mono Basin,Walker Ck. Above Conduit Flow,5.0
2021-07-02 04:41:24,Mono Basin,L.V. Conduit Below Intake Flow,13.2
2021-07-02 04:41:24,Mono Basin,Walker Ck. Under Conduit Flow,5.0
2021-07-02 04:41:24,Mono Basin,Parker Ck. Under Conduit Flow,18.0
2021-07-02 04:41:24,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2021-07-02 04:41:24,Mono Basin,Grant Lk. Spill Flow,0.0
2021-07-02 04:41:24,Mono Basin,Mono Gate 1 Return Ditch Flow,71.1
2021-07-02 04:41:24,Mono Basin,Grant Lk. Elevation,7107.3
2021-07-02 04:41:24,Mono Basin,Grant Lk. Outflow,77.4
2021-07-02 04:41:24,Mono Basin,Rush Ck. at Damsite Flow,15.3
2021-07-02 04:41:24,Mono Basin,Flow to West Portal,0.0
2021-07-02 04:41:24,Southern District,Haiwee LAA #2 Current Flow,0.0
2021-07-02 04:41:24,Southern District,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 04:41:24,Southern District,Fairmont Reservoir Elevation,3027.7
2021-07-02 04:41:24,Southern District,LAA #1 Flow at Fairmont Reservoir,0.7
2021-07-02 04:41:24,Southern District,LAA #2 Flow at Fairmont Res.,22.2
2021-07-02 04:41:24,Southern District,Bouquet Reservoir Elevation,2987.4
2021-07-02 04:41:24,Southern District,Bouquet Reservoir Inflow,0.2
2021-07-02 04:41:24,Southern District,Bouquet Reservoir Outflow,0.3
2021-07-02 04:41:24,Southern District,LAA #1 at Soledad Flow,4.1
2021-07-02 04:41:24,Southern District,LAA #2 at Soledad Flow,0.0
2021-07-02 04:41:24,Southern Owens Valley,LAA at Alabama Level,4.8
2021-07-02 04:41:24,Southern Owens Valley,LAA at Alabama Water Temp,70.0
2021-07-02 04:41:24,Southern Owens Valley,LAA at Cottonwood Level,6.9
2021-07-02 04:41:24,Southern Owens Valley,LAA at Cotton. Water Temp,73.2
2021-07-02 04:41:24,Southern Owens Valley,N. Haiwee Elevation,3756.9
2021-07-02 04:41:24,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.1
2021-07-02 04:41:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.0
2021-07-02 04:41:24,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2021-07-02 04:41:24,Southern Owens Valley,Cartago Spillgate Outflow,12.8
2021-07-02 05:41:23,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,31.8
2021-07-02 05:41:23,Northern Owens Valley,Pleasant Valley Elevation,4384.9
2021-07-02 05:41:23,Northern Owens Valley,Pleasant Valley Outflow,249.6
2021-07-02 05:41:23,Northern Owens Valley,Baker Ck. At LA Station Flow,4.2
2021-07-02 05:41:23,Northern Owens Valley,Big Pine Ck. USGS Flow,24.5
2021-07-02 05:41:23,Northern Owens Valley,O.R. Below Big Pine,231.1
2021-07-02 05:41:23,Northern Owens Valley,Fish Springs At RR Flow,13.3
2021-07-02 05:41:23,Northern Owens Valley,Tinemaha Reservoir Outflow,177.2
2021-07-02 05:41:23,Northern Owens Valley,Bishop Creek Through Plant 6,103.8
2021-07-02 05:41:23,Northern Owens Valley,Bishop Creek Around Plant 6,4.0
2021-07-02 05:41:23,Long Valley,East Portal Flow,12.0
2021-07-02 05:41:23,Long Valley,OR Below EP Flow,58.0
2021-07-02 05:41:23,Long Valley,Hot Ck.at Hwy. Flow,9.0
2021-07-02 05:41:23,Long Valley,McGee Ck. Lower Sta. Flow,8.4
2021-07-02 05:41:23,Long Valley,Long Valley Elevation,6766.7
2021-07-02 05:41:23,Long Valley,Long Valley Current Outflow,177.9
2021-07-02 05:41:23,Long Valley,Rock Ck. Div. Flow,0.0
2021-07-02 05:41:23,Long Valley,Upper Gorge Total Release,65.0
2021-07-02 05:41:23,Long Valley,Release at Middle Gorge,0.0
2021-07-02 05:41:23,Lower Owens River Project,LORP Intake Flow,90.0
2021-07-02 05:41:23,Lower Owens River Project,LORP at Mazourka Canyon Road,78.0
2021-07-02 05:41:23,Lower Owens River Project,LORP at Reinhackle Springs,57.0
2021-07-02 05:41:23,Lower Owens River Project,LORP Above Pumpstation,51.0
2021-07-02 05:41:23,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2021-07-02 05:41:23,Mono Basin,Lee Vining Intake Above Flow,30.1
2021-07-02 05:41:23,Mono Basin,Lee Vining Intake Below Flow,29.4
2021-07-02 05:41:23,Mono Basin,Mono Lk. Elevation,6380.5
