date,district,source,value
2024-08-30 02:33:08,Southern Owens Valley,LAA at Alabama Water Temp,68.9
2024-08-30 02:33:08,Southern Owens Valley,LAA at Cottonwood Level,8.8
2024-08-30 02:33:08,Southern Owens Valley,LAA at Cotton. Water Temp,70.4
2024-08-30 02:33:08,Southern Owens Valley,N. Haiwee Elevation,3757.1
2024-08-30 02:33:08,Southern Owens Valley,S. Haiwee Reservoir Elevation,3723.1
2024-08-30 02:33:08,Southern District,S. Haiwee Reservoir Elevation,3723.1
2024-08-30 02:33:08,Southern District,Fairmont Reservoir Elevation,3019.4
2024-08-30 02:33:08,Southern District,Bouquet Reservoir Elevation,2967.3
2024-08-30 02:48:08,Northern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 02:48:08,Southern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 03:18:08,Northern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 03:18:08,Southern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 03:33:07,Mono Basin,Lee Vining Intake Above Flow,22.3
2024-08-30 03:33:07,Mono Basin,Lee Vining Intake Below Flow,23.1
2024-08-30 03:33:07,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2024-08-30 03:33:07,Mono Basin,L.V. Conduit Below Intake Flow,0.8
2024-08-30 03:33:07,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2024-08-30 03:33:07,Mono Basin,Parker Ck. Under Conduit Flow,8.0
2024-08-30 03:33:07,Mono Basin,Parker Ck. Above Conduit Flow,8.0
2024-08-30 03:33:07,Mono Basin,Grant Lk. Spill Flow,0.0
2024-08-30 03:33:07,Mono Basin,Mono Gate 1 Return Ditch Flow,30.3
2024-08-30 03:33:07,Mono Basin,Grant Lk. Outflow,29.2
2024-08-30 03:33:07,Mono Basin,Rush Ck. at Damsite Flow,9.9
2024-08-30 03:33:07,Mono Basin,Flow to West Portal,0.0
2024-08-30 03:33:07,Long Valley,East Portal Flow,13.0
2024-08-30 03:33:07,Long Valley,OR Below EP Flow,74.0
2024-08-30 03:33:07,Long Valley,Hot Ck.at Hwy. Flow,12.0
2024-08-30 03:33:07,Long Valley,McGee Ck. Lower Sta. Flow,7.1
2024-08-30 03:33:07,Long Valley,Long Valley Current Outflow,682.6
2024-08-30 03:33:07,Long Valley,Rock Ck. Div. Flow,0.0
2024-08-30 03:33:07,Long Valley,Upper Gorge Total Release,56.6
2024-08-30 03:33:07,Long Valley,Release at Middle Gorge,0.0
2024-08-30 03:33:07,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,21.5
2024-08-30 03:33:07,Northern Owens Valley,Pleasant Valley Outflow,599.1
2024-08-30 03:33:07,Northern Owens Valley,Baker Ck. At LA Station Flow,6.8
2024-08-30 03:33:07,Northern Owens Valley,Big Pine Ck. USGS Flow,24.1
2024-08-30 03:33:07,Northern Owens Valley,O.R. Below Big Pine,539.6
2024-08-30 03:33:07,Northern Owens Valley,Fish Springs At RR Flow,37.8
2024-08-30 03:33:07,Northern Owens Valley,Tinemaha Reservoir Outflow,507.0
2024-08-30 03:33:07,Northern Owens Valley,Bishop Creek Through Plant 6,93.5
2024-08-30 03:33:07,Northern Owens Valley,Bishop Creek Around Plant 6,6.9
2024-08-30 03:33:07,Southern Owens Valley,Tinemaha Reservoir Outflow,507.0
2024-08-30 03:33:07,Southern Owens Valley,Indep. Ck. At Junction Flow,5.2
2024-08-30 03:33:07,Southern Owens Valley,LAA at Alabama Flow,456.0
2024-08-30 03:33:07,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2024-08-30 03:33:07,Southern Owens Valley,LAA at Cottonwood Flow,451.0
2024-08-30 03:33:07,Southern Owens Valley,Haiwee LAA #1 Current Flow,414.6
2024-08-30 03:33:07,Southern Owens Valley,Haiwee LAA #2 Current Flow,39.5
2024-08-30 03:33:07,Southern Owens Valley,Reinhackel Flow,2.0
2024-08-30 03:33:07,Southern Owens Valley,Lubkin Spillgate Outflow,2.3
2024-08-30 03:33:07,Southern Owens Valley,Cartago Spillgate Outflow,12.2
2024-08-30 03:33:07,Southern Owens Valley,Lone Pine Creek Flow,8.6
2024-08-30 03:33:07,Lower Owens River Project,LORP Intake Flow,86.0
2024-08-30 03:33:07,Lower Owens River Project,LORP at Mazourka Canyon Road,73.0
2024-08-30 03:33:07,Lower Owens River Project,LORP at Reinhackle Springs,69.0
2024-08-30 03:33:07,Lower Owens River Project,LORP Above Pumpstation,35.0
2024-08-30 03:33:07,Lower Owens River Project,LORP At Pump Station Discharge Flow,32.0
2024-08-30 03:33:07,Southern District,Haiwee LAA #2 Current Flow,39.5
2024-08-30 03:33:07,Southern District,Haiwee LAA #1 Current Flow,414.6
2024-08-30 03:33:07,Southern District,LAA #1 Flow at Fairmont Reservoir,373.0
2024-08-30 03:33:07,Southern District,LAA #2 Flow at Fairmont Res.,103.6
2024-08-30 03:33:07,Southern District,Bouquet Reservoir Inflow,0.2
2024-08-30 03:33:07,Southern District,Bouquet Reservoir Outflow,0.5
2024-08-30 03:33:07,Southern District,LAA #1 at Soledad Flow,161.6
2024-08-30 03:33:07,Southern District,LAA #2 at Soledad Flow,242.2
2024-08-30 03:33:08,Mono Basin,Mono Lk. Elevation,6383.6
2024-08-30 03:33:08,Mono Basin,Grant Lk. Elevation,7128.4
2024-08-30 03:33:08,Long Valley,Long Valley Elevation,6772.4
2024-08-30 03:33:08,Northern Owens Valley,Pleasant Valley Elevation,4384.1
2024-08-30 03:33:08,Southern Owens Valley,LAA at Alabama Level,8.0
2024-08-30 03:33:08,Southern Owens Valley,LAA at Alabama Water Temp,68.5
2024-08-30 03:33:08,Southern Owens Valley,LAA at Cottonwood Level,8.8
2024-08-30 03:33:08,Southern Owens Valley,LAA at Cotton. Water Temp,70.2
2024-08-30 03:33:08,Southern Owens Valley,N. Haiwee Elevation,3757.1
2024-08-30 03:33:08,Southern Owens Valley,S. Haiwee Reservoir Elevation,3723.1
2024-08-30 03:33:08,Southern District,S. Haiwee Reservoir Elevation,3723.1
2024-08-30 03:33:08,Southern District,Fairmont Reservoir Elevation,3019.4
2024-08-30 03:33:08,Southern District,Bouquet Reservoir Elevation,2967.3
2024-08-30 03:48:08,Northern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 03:48:08,Southern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 04:18:08,Northern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 04:18:08,Southern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 04:33:07,Mono Basin,Lee Vining Intake Above Flow,22.3
2024-08-30 04:33:07,Mono Basin,Lee Vining Intake Below Flow,23.1
2024-08-30 04:33:07,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2024-08-30 04:33:07,Mono Basin,L.V. Conduit Below Intake Flow,0.8
2024-08-30 04:33:07,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2024-08-30 04:33:07,Mono Basin,Parker Ck. Under Conduit Flow,8.0
2024-08-30 04:33:07,Mono Basin,Parker Ck. Above Conduit Flow,8.0
2024-08-30 04:33:07,Mono Basin,Grant Lk. Spill Flow,0.0
2024-08-30 04:33:07,Mono Basin,Mono Gate 1 Return Ditch Flow,30.4
2024-08-30 04:33:07,Mono Basin,Grant Lk. Outflow,29.3
2024-08-30 04:33:07,Mono Basin,Rush Ck. at Damsite Flow,9.9
2024-08-30 04:33:07,Mono Basin,Flow to West Portal,0.0
2024-08-30 04:33:07,Long Valley,East Portal Flow,13.0
2024-08-30 04:33:07,Long Valley,OR Below EP Flow,74.0
2024-08-30 04:33:07,Long Valley,Hot Ck.at Hwy. Flow,12.0
2024-08-30 04:33:07,Long Valley,McGee Ck. Lower Sta. Flow,7.1
2024-08-30 04:33:07,Long Valley,Long Valley Current Outflow,679.0
2024-08-30 04:33:07,Long Valley,Rock Ck. Div. Flow,0.0
2024-08-30 04:33:07,Long Valley,Upper Gorge Total Release,56.5
2024-08-30 04:33:07,Long Valley,Release at Middle Gorge,0.0
2024-08-30 04:33:07,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,21.5
2024-08-30 04:33:07,Northern Owens Valley,Pleasant Valley Outflow,599.1
2024-08-30 04:33:07,Northern Owens Valley,Baker Ck. At LA Station Flow,6.8
2024-08-30 04:33:07,Northern Owens Valley,Big Pine Ck. USGS Flow,24.1
2024-08-30 04:33:07,Northern Owens Valley,O.R. Below Big Pine,537.4
2024-08-30 04:33:07,Northern Owens Valley,Fish Springs At RR Flow,37.8
2024-08-30 04:33:07,Northern Owens Valley,Tinemaha Reservoir Outflow,507.0
2024-08-30 04:33:07,Northern Owens Valley,Bishop Creek Through Plant 6,93.5
2024-08-30 04:33:07,Northern Owens Valley,Bishop Creek Around Plant 6,6.9
2024-08-30 04:33:07,Southern Owens Valley,Tinemaha Reservoir Outflow,507.0
2024-08-30 04:33:07,Southern Owens Valley,Indep. Ck. At Junction Flow,5.2
2024-08-30 04:33:07,Southern Owens Valley,LAA at Alabama Flow,457.0
2024-08-30 04:33:07,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2024-08-30 04:33:07,Southern Owens Valley,LAA at Cottonwood Flow,453.0
2024-08-30 04:33:07,Southern Owens Valley,Haiwee LAA #1 Current Flow,414.6
2024-08-30 04:33:07,Southern Owens Valley,Haiwee LAA #2 Current Flow,39.5
2024-08-30 04:33:07,Southern Owens Valley,Reinhackel Flow,2.0
2024-08-30 04:33:07,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2024-08-30 04:33:07,Southern Owens Valley,Cartago Spillgate Outflow,11.6
2024-08-30 04:33:07,Southern Owens Valley,Lone Pine Creek Flow,8.5
2024-08-30 04:33:07,Lower Owens River Project,LORP Intake Flow,86.0
2024-08-30 04:33:07,Lower Owens River Project,LORP at Mazourka Canyon Road,76.0
2024-08-30 04:33:07,Lower Owens River Project,LORP at Reinhackle Springs,69.0
2024-08-30 04:33:07,Lower Owens River Project,LORP Above Pumpstation,51.0
2024-08-30 04:33:07,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2024-08-30 04:33:07,Southern District,Haiwee LAA #2 Current Flow,39.5
2024-08-30 04:33:07,Southern District,Haiwee LAA #1 Current Flow,414.6
2024-08-30 04:33:07,Southern District,LAA #1 Flow at Fairmont Reservoir,372.6
2024-08-30 04:33:07,Southern District,LAA #2 Flow at Fairmont Res.,103.8
2024-08-30 04:33:07,Southern District,Bouquet Reservoir Inflow,0.2
2024-08-30 04:33:07,Southern District,Bouquet Reservoir Outflow,0.5
2024-08-30 04:33:07,Southern District,LAA #1 at Soledad Flow,161.2
2024-08-30 04:33:07,Southern District,LAA #2 at Soledad Flow,242.2
2024-08-30 04:33:08,Mono Basin,Mono Lk. Elevation,6383.6
2024-08-30 04:33:08,Mono Basin,Grant Lk. Elevation,7128.4
2024-08-30 04:33:08,Long Valley,Long Valley Elevation,6772.4
2024-08-30 04:33:08,Northern Owens Valley,Pleasant Valley Elevation,4384.2
2024-08-30 04:33:08,Southern Owens Valley,LAA at Alabama Level,8.0
2024-08-30 04:33:08,Southern Owens Valley,LAA at Alabama Water Temp,68.3
2024-08-30 04:33:08,Southern Owens Valley,LAA at Cottonwood Level,8.8
2024-08-30 04:33:08,Southern Owens Valley,LAA at Cotton. Water Temp,70.0
2024-08-30 04:33:08,Southern Owens Valley,N. Haiwee Elevation,3757.1
2024-08-30 04:33:08,Southern Owens Valley,S. Haiwee Reservoir Elevation,3723.1
2024-08-30 04:33:08,Southern District,S. Haiwee Reservoir Elevation,3723.1
2024-08-30 04:33:08,Southern District,Fairmont Reservoir Elevation,3019.4
2024-08-30 04:33:08,Southern District,Bouquet Reservoir Elevation,2967.3
2024-08-30 04:48:08,Northern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 04:48:08,Southern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 05:18:08,Northern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 05:18:08,Southern Owens Valley,Tinemaha Elevation,3862.2
2024-08-30 05:33:07,Mono Basin,Lee Vining Intake Above Flow,22.3
2024-08-30 05:33:07,Mono Basin,Lee Vining Intake Below Flow,23.1
2024-08-30 05:33:07,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2024-08-30 05:33:07,Mono Basin,L.V. Conduit Below Intake Flow,0.8
2024-08-30 05:33:07,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2024-08-30 05:33:07,Mono Basin,Parker Ck. Under Conduit Flow,8.0
2024-08-30 05:33:07,Mono Basin,Parker Ck. Above Conduit Flow,8.0
2024-08-30 05:33:07,Mono Basin,Grant Lk. Spill Flow,0.0
